Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,text_clean,sentiment
24613,Mantap boskuh .luar biasa,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,mantap boskuh .luar biasa,positif
24614,Barang sesuai ekpetasi :),5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,barang sesuai ekpetasi,positif
24616,Barang sudah sampai gan sesuai pesanan..,4,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,barang sudah sampai gan sesuai pesanan..,positif
24617,"sudah dites dan barangnya berfungsi👍👍👍👍, pengiriman ok, respon penjual jg ok👍 thanks min👍👍👍",5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,"sudah dites dan barangnya berfungsi , pengiriman ok, respon penjual jg ok thanks min",positif
24620,Produk bagus dan berfungsi dengan baik. Thanks gan.,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,produk bagus dan berfungsi dengan baik. thanks gan.,positif
24623,"barangnya sdh sampai dan sdh sy terima dengan baik kwalitas sesuai dengan harapan, terima kasih",5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,"barangnya sudah sampai dan sudah sy terima dengan baik kwalitas sesuai dengan harapan, terima kasih",positif
24624,Bagus sekali barangnya yaa  mantapll,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,bagus sekali barangnya yaa mantapll,positif
24629,Terimakasih barang sesuai pesanan dan masih terbungkus rapi,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,terimakasih barang sesuai pesanan dan masih terbungkus rapi,positif
24630,mantap... barang sesuai dan berfungsi dengan baik,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,mantap... barang sesuai dan berfungsi dengan baik,positif
24632,okelahhhjjjjjjj broooo,5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,okelahhhjjjjjjj broooo,positif
24635,belum di coba semoga bagus,4,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,belum di coba semoga bagus,positif
24641,"Respon cepat dan tanggap ketika di message. Kabel bekerja dengan baik, semoga awet :)",5,elektronik,KABEL LAN 3M CAT 5E / KABEL UTP 3 METER PABRIKAN,212740963,470,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-3m-cat-5e-kabel-utp-3-meter-pabrikan,"respon cepat dan tanggap ketika di message. kabel bekerja dengan baik, semoga awet",positif
24642,panjang dan lentur. nikmat ketika digunakan,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,panjang dan lentur. nikmat ketika digunakan,positif
24644,Fast respon and fast delivery..,4,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,fast respon and fast delivery..,positif
24645,"Berfungsi dengan baik,.. Terima kasih Multi komputer",3,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,"berfungsi dengan baik,.. terima kasih multi komputer",netral
24646,"Produk sudah sampai dengan selamat, pengiriman cepat",5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,"produk sudah sampai dengan selamat, pengiriman cepat",positif
24647,"Sesuai pesanan, pengiriman cepat, smoga lancar jaringan nya, tq kakak",5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,"sesuai pesanan, pengiriman cepat, smoga lancar jaringan nya, tq kakak",positif
24648,Produk sesuai sudah dicoba dan berjalan lancar,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,produk sesuai sudah dicoba dan berjalan lancar,positif
24649,recommended seller thanks,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,recommended seller thanks,positif
24651,"Berfungsi dengan baik, terima kasih",5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,"berfungsi dengan baik, terima kasih",positif
24652,Packing rapih dan sesuai deskripsi,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,packing rapih dan sesuai deskripsi,positif
24654,Paket sudah sampai tinggal di pasang,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,paket sudah sampai tinggal di pasang,positif
24656,thank...............................,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,thank...............................,positif
24658,bagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,bagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,positif
24664,Sudah dicoba dan 100% work,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,sudah dicoba dan work,positif
24668,Kabel berfungsi lancar,3,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,kabel berfungsi lancar,netral
24670,Barang sesuai pesanan. Respon seller cepat dan pengiriman cepat. Oke banget,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,barang sesuai pesanan. respon seller cepat dan pengiriman cepat. oke banget,positif
24671,"Pengiriman cepet boss, barang sesuai.  Terbaik 👍👍👍👍",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"pengiriman cepet boss, barang sesuai. terbaik",positif
24672,"BARANG RUSAK DIJUAL, KIPAS KAGA MUTER",1,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"barang rusak dijual, kipas kaga muter",negatif
24674,Repeat order...tapi tdk sebagus yg pembelian pertama...kipas muternya lambat,3,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,repeat order...tapi tidak sebagus yang pembelian pertama...kipas muternya lambat,netral
24675,"barang bagus, proses cepat, packing rapiii",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"barang bagus, proses cepat, packing rapiii",positif
24676,Cepat dan sesuai dgn orderan,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,cepat dan sesuai dengan orderan,positif
24677,Respon dan pengiriman cepat..mantap..berfungsi dgn baik,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,respon dan pengiriman cepat..mantap..berfungsi dengan baik,positif
24678,"Barang pesanan sudah di test, barangnya bagus",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"barang pesanan sudah di test, barangnya bagus",positif
24679,"Ringkih, dan saat ini sudah rusak",3,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"ringkih, dan saat ini sudah rusak",netral
24680,"kualitas oke, barang cepat sampai, packing rapih. thanks gan",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"kualitas oke, barang cepat sampai, packing rapih. thanks gan",positif
24681,Barangnya pecah ketika sampai,1,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,barangnya pecah ketika sampai,negatif
24682,"barang sdh trima dengan baik, thanks!",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"barang sudah trima dengan baik, thanks!",positif
24683,"BARANG RUSAK !!!

Respon cepat dan barang langsung saya terima ..

Tapi baut ada yang lepas, jadi saya musti benerin baut yang lepas dulu baru bisa di pakai ..

Mungkin kedepannya perlu di periksa dulu barang yang mau di kirim agar kwalitas lebih terjamin ..

Makasih ..",3,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"barang rusak !!! respon cepat dan barang langsung saya terima .. tapi baut ada yang lepas, jadi saya musti benerin baut yang lepas dulu baru bisa di pakai .. mungkin kedepannya perlu di periksa dulu barang yang mau di kirim agar kwalitas lebih terjamin .. makasih ..",netral
24684,Bagus barang n packing ny,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,bagus barang n packing ny,positif
24685,"respon penjual baik, cepat sampai. hanya saja barang bertahan hanya 2 bulan. setelah 2 bulan kipas belah.",3,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"respon penjual baik, cepat sampai. hanya saja barang bertahan hanya bulan. setelah bulan kipas belah.",netral
24686,sangat tidak recommend. tidak sesuai gambar (kualitas sangat rendah). kipas mau copot. waktu sampai barang nya patah dan penjual tidak ada respon sama sekali.,1,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,sangat tidak recommend. tidak sesuai gambar kualitas sangat rendah . kipas mau copot. waktu sampai barang nya patah dan penjual tidak ada respon sama sekali.,negatif
24687,Jelek Tidak bagus 👎👎👎👎👎,1,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,jelek tidak bagus,negatif
24689,thanks semoga awet yaaaaa,3,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,thanks semoga awet yaaaaa,netral
24690,Barang cepat sampai dan kondisi oke :),5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,barang cepat sampai dan kondisi oke,positif
24694,"Fast response di chatnya, terima kasih, barang sudah sampai dan nyala",5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"fast response di chatnya, terima kasih, barang sudah sampai dan nyala",positif
24695,Baru dipake sehari udh rusak,1,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,baru dipake sehari sudah rusak,negatif
24696,Thanks gan...barang sudh sampai tujuan..,4,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,thanks gan...barang sudh sampai tujuan..,positif
24697,Bagusssss........................,4,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,bagusssss........................,positif
24698,"Respon cepat, pengiriman cepat, barang sudah diterima sesuai harganya. Thanks",4,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,"respon cepat, pengiriman cepat, barang sudah diterima sesuai harganya. thanks",positif
24699,Produk sangat baik dan pengiriman sangat baik,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,produk sangat baik dan pengiriman sangat baik,positif
24700,Barang sudah diterima...ditest bagus....fast respon....makasih gan....,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,barang sudah diterima...ditest bagus....fast respon....makasih gan....,positif
24701,bagus dan cepat tibax,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,bagus dan cepat tibax,positif
24703,Terima kasih pesanan saya sudah tiba. kondisi barang bagus. sesuai gambar Dan kualitas oke.,5,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,terima kasih pesanan saya sudah tiba. kondisi barang bagus. sesuai gambar dan kualitas oke.,positif
24705,sesuai dengan permintaan dan pengiriman cepat,4,elektronik,KIPAS PENDINGIN LAPTOP 1 BIG FAN / COOLING PAD 1 KIPAS BESAR M-TECH,212916484,90,2048686,https://www.tokopedia.com/multikomputer201/kipas-pendingin-laptop-1-big-fan-cooling-pad-1-kipas-besar-m-tech,sesuai dengan permintaan dan pengiriman cepat,positif
24708,"lumayan untuk kelas murah, barang berfungsi dengan baik respon cepat pengiriman juga kilat, recomm dah top marktop",5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,"lumayan untuk kelas murah, barang berfungsi dengan baik respon cepat pengiriman juga kilat, recomm dah top marktop",positif
24709,Sesuai iklan box trimss,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,sesuai iklan box trimss,positif
24710,"Udah langganan, wajib beli, karna top markotop",5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,"udah langganan, wajib beli, karena top markotop",positif
24712,#bukankalengkaleng.....,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,bukankalengkaleng.....,positif
24713,Produk sesuai barang aman,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,produk sesuai barang aman,positif
24719,walau barang berbeda tetapi respons penjual cukup bagus,2,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,walau barang berbeda tetapi respons penjual cukup bagus,negatif
24720,Langganan gua paling the best,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,langganan gua paling the best,positif
24722,"Belum di coba nih, mantap lah",4,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,"belum di coba nih, mantap lah",positif
24723,Trimakasih memuaskan..,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,trimakasih memuaskan..,positif
24724,biar bintang yg berbicara....................................,4,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,biar bintang yang berbicara....................................,positif
24726,alhamdulillah barang langsung sampai dengan cepat.,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,alhamdulillah barang langsung sampai dengan cepat.,positif
24727,"deterima dengan baik, udah 4 pin test lancarrrr",5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,"deterima dengan baik, udah pin test lancarrrr",positif
24729,"barang sudah diterima gan,,,, packing rapih,, recomented seller",5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,"barang sudah diterima gan,,,, packing rapih,, recomented seller",positif
24730,top markotop pelayana ciaaamik,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,top markotop pelayana ciaaamik,positif
24731,fast respon...... terima kasih,5,elektronik,Connector / Konektor RJ-45 Biasa,212966645,91,2048686,https://www.tokopedia.com/multikomputer201/connector-konektor-rj-45-biasa,fast respon...... terima kasih,positif
24738,"Barang harga kabel murah semoga kualitas ngak murahan, belum coba barangnya",5,elektronik,Kabel Usb ke printer 1.5m biru kualitas baik murah,217841111,13,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-ke-printer-1-5m-biru-kualitas-baik-murah,"barang harga kabel murah semoga kualitas ngak murahan, belum coba barangnya",positif
24739,seller responsive.............,5,elektronik,Kabel Usb ke printer 1.5m biru kualitas baik murah,217841111,13,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-ke-printer-1-5m-biru-kualitas-baik-murah,seller responsive.............,positif
24740,Sangat membantu dan bermanfaat karena lokasi ngeprint dan colokan di laptop agak jauh.,5,elektronik,Kabel USB Printer 3M Usb 2.0,217841697,8,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-printer-3m-usb-2-0,sangat membantu dan bermanfaat karena lokasi ngeprint dan colokan di laptop agak jauh.,positif
24741,"Barang sudah dicoba, hasilnya memuaskan. Pengiriman cepat. Reccomended seller.",5,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,"barang sudah dicoba, hasilnya memuaskan. pengiriman cepat. reccomended seller.",positif
24742,Kondisi barang baru dan oke. Tapi blom ditest,4,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,kondisi barang baru dan oke. tapi blom ditest,positif
24743,Okeeeeeeereeerrrrreee,5,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,okeeeeeeereeerrrrreee,positif
24745,Good good good good good,5,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,good good good good good,positif
24746,"Barang sesuai pesanan, sip lah",5,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,"barang sesuai pesanan, sip lah",positif
24747,barang sampai sesuai deskripsi tapi kenapa waktu di pakai langsung rusak ya? kayaknya ga kuat tenaga nya klo sampai 10 meter.... klo pakai yang pendek bisa jalan,1,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,barang sampai sesuai deskripsi tapi kenapa waktu di pakai langsung rusak ya? kayaknya tidak kuat tenaga nya kalau sampai meter.... kalau pakai yang pendek bisa jalan,negatif
24748,"Setiap kali menyalakan komputer, kabel harus dicopot dulu baru pasang lagi agar connect.
kalo untuk nangkep sinyal wifi, pjg 10m ga cocok. membuat koneksi kurang stabil. 
soalnya saya lakukan test dgn yg 3m jauh lebih stabil",3,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,"setiap kali menyalakan komputer, kabel harus dicopot dulu baru pasang lagi agar connect. kalo untuk nangkep sinyal wifi, pjg 10m tidak cocok. membuat koneksi kurang stabil. soalnya saya lakukan test dengan yang 3m jauh lebih stabil",netral
24750,"Barang tidak bisa di pakai, gak ada merek, gak ada quality check slot usm female gak bisa buat dimasukin usb male 🙂 seller juga gak gentle karna sudah request cancel masih saja di kirim 🙂",1,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1,"barang tidak bisa di pakai, tidak ada merek, tidak ada quality check slot usm female tidak bisa buat dimasukin usb male seller juga tidak gentle karena sudah request cancel masih saja di kirim",negatif
